user_id,movie_id,rating
ur90568323,tt1869470,4
ur23697973,tt1869470,2
ur30274890,tt1869470,1
ur29042683,tt1869470,1
ur24390444,tt1869470,2
ur18938063,tt1869470,1
ur72164454,tt1869470,3
ur21001359,tt1869470,2
ur33907744,tt1869470,3
ur33091665,tt1869470,3
ur26578226,tt1869470,2
ur71931569,tt7516778,8
ur69842774,tt7516778,1
ur90990238,tt7516778,10
ur123382127,tt7516778,7
ur28657798,tt7516778,5
ur58186982,tt7516778,4
ur44040846,tt7516778,6
ur69153149,tt7516778,10
ur73218500,tt7516778,1
ur83898598,tt7516778,5
ur50463365,tt7516778,6
ur57672216,tt7874378,8
ur88357968,tt7874378,7
ur1262345,tt0252496,6
ur5876717,tt0252496,6
ur55640799,tt0252496,6
ur2248099,tt0195209,8
ur0101706,tt0195209,9
ur13216814,tt0195209,7
ur2020269,tt0195209,5
ur12219256,tt0195209,7
ur4235845,tt0195209,1
ur11461733,tt0195209,7
ur4944007,tt0230532,7
ur1245741,tt0230532,8
ur0945066,tt0230532,5
ur3588397,tt0230532,6
ur101258373,tt0230532,6
ur8112773,tt0230532,8
ur47204983,tt0230532,4
ur106409390,tt0230532,6
ur4915915,tt0230532,6
ur2914386,tt0171135,8
ur0241686,tt0171135,9
ur1043191,tt0171135,8
ur2212109,tt0171135,9
ur0425327,tt0171135,7
ur1591006,tt0171135,6
ur28159509,tt0171135,10
ur13371508,tt0171135,10
ur0364534,tt0171135,9
ur0364535,tt0171135,10
ur0654803,tt0171135,9
ur0003219,tt0171135,8
ur0380952,tt0171135,10
ur18423640,tt0171135,10
ur0387846,tt0171135,7
ur46090492,tt0171135,2
ur11271110,tt0171135,5
ur0097195,tt0171135,1
ur13538926,tt4788934,5
ur0101706,tt4788934,4
ur95481089,tt4788934,1
ur14058201,tt4788934,4
ur41857141,tt4788934,4
ur36997389,tt4788934,4
ur49392222,tt4788934,4
ur22654354,tt4788934,7
ur26579233,tt4788934,3
ur69649031,tt4788934,4
ur23296047,tt4788934,2
ur133758739,tt4788934,8
ur65076219,tt4788934,8
ur91222832,tt4788934,8
ur44891507,tt4788934,1
ur41104693,tt4788934,8
ur10774147,tt4788934,10
ur65206241,tt4788934,7
ur82872124,tt4788934,7
ur70824037,tt4788934,10
ur62966264,tt4788934,5
ur7712971,tt4788934,8
ur41918278,tt4788934,10
ur112088443,tt4788934,1
ur29308916,tt4788934,1
ur70966930,tt2677064,8
ur58134473,tt2677064,9
ur71163481,tt2677064,9
ur90017693,tt2677064,7
ur67684513,tt2677064,2
ur43813517,tt2677064,1
ur41102004,tt2677064,1
ur91190707,tt2677064,9
ur91098852,tt2677064,10
ur88818108,tt2677064,5
ur65347039,tt2677064,9
ur46915265,tt2677064,9
ur67590810,tt2677064,9
ur91157923,tt2677064,10
ur57769445,tt2677064,10
ur91109963,tt2677064,9
ur82232039,tt2677064,1
ur91077606,tt2677064,3
ur40640215,tt2677064,6
ur81485011,tt2677064,8
ur56420220,tt2677064,1
ur74467345,tt2677064,1
ur91130821,tt2677064,9
ur82983396,tt2677064,10
ur37533654,tt2677064,2
ur83484423,tt7358686,1
ur104329496,tt7358686,4
ur84860817,tt7358686,2
ur51888100,tt7358686,3
ur47246436,tt7358686,7
ur22654354,tt7358686,5
ur69172350,tt7358686,5
ur20215762,tt7358686,6
ur35179339,tt7358686,1
ur77881167,tt7358686,5
ur20744580,tt7358686,2
ur71903637,tt7358686,6
ur100770056,tt7358686,5
ur25837689,tt7358686,7
ur52395161,tt7358686,10
ur75004659,tt7358686,2
ur151487341,tt7358686,10
ur21171946,tt7358686,10
ur100280974,tt7358686,10
ur101248585,tt7358686,1
ur109701610,tt7358686,10
ur0865972,tt0094123,7
ur0535778,tt0094123,7
ur2020269,tt0094123,6
ur1355507,tt0094123,5
ur1919094,tt0094123,6
ur44588015,tt0094123,7
ur1287548,tt0094123,4
ur2307758,tt0094123,2
ur2467618,tt4065066,1
ur78375856,tt4065066,6
ur68345682,tt4065066,2
ur35079665,tt4065066,5
ur25837689,tt4065066,4
ur58245767,tt4065066,10
ur73707786,tt4065066,1
ur22654354,tt4065066,4
ur125140446,tt4065066,1
ur131783850,tt4065066,3
ur52110560,tt4065066,10
ur29980835,tt4065066,1
ur63220862,tt4065066,10
ur98384525,tt4065066,10
ur1406466,tt4065066,2
ur74990243,tt4065066,10
ur13043250,tt4065066,1
ur69664722,tt4065066,1
ur51134330,tt4065066,2
ur1385678,tt4065066,1
ur34022437,tt4065066,1
ur15243134,tt4065066,1
ur61896870,tt8493514,8
ur20611295,tt8493514,10
ur66701744,tt8493514,6
ur65194840,tt8493514,4
ur94976414,tt8493514,1
ur4102492,tt8493514,3
ur28213816,tt8493514,3
ur17559480,tt0250575,5
ur55157303,tt0250575,7
ur18799880,tt0250575,5
ur17197897,tt2414822,3
ur23384019,tt2414822,1
ur53902106,tt2414822,3
ur31060884,tt2414822,1
ur58697402,tt2414822,1
ur51219472,tt2414822,8
ur114393657,tt2414822,8
ur25584130,tt2414822,1
ur51635783,tt2414822,10
ur47258187,tt2414822,1
ur31786181,tt2414822,3
ur40202662,tt2414822,2
ur55804354,tt2414822,5
ur3579455,tt2414822,4
ur59815777,tt2414822,1
ur50664057,tt2414822,1
ur157562099,tt2414822,9
ur84331633,tt2414822,1
ur0819382,tt0417745,3
ur2020269,tt0417745,7
ur11427115,tt0417745,6
ur1234929,tt0417745,8
ur2248099,tt0417745,7
ur7794973,tt0417745,8
ur14692612,tt0417745,1
ur12026382,tt0417745,6
ur77881167,tt0417745,5
ur5598001,tt0417745,6
ur3588397,tt0417745,5
ur10308914,tt0417745,3
ur9938570,tt0417745,7
ur11215533,tt0417745,1
ur2517538,tt0417745,6
ur3861229,tt0417745,4
ur22654354,tt0417745,2
ur2631565,tt0417745,2
ur28159509,tt0417745,6
ur12844960,tt0417745,3
ur1964495,tt0417745,1
ur7813355,tt0417745,6
ur2148658,tt0417745,10
ur2488512,tt0417745,5
ur7969168,tt0417745,2
ur6302267,tt2586118,9
ur2020269,tt2586118,6
ur2121650,tt2586118,8
ur17559480,tt2586118,8
ur69946382,tt2586118,8
ur77838279,tt2586118,8
ur77881167,tt2586118,6
ur24035524,tt2586118,10
ur4289474,tt2586118,8
ur48675674,tt2586118,7
ur12844960,tt2586118,8
ur1192722,tt2586118,6
ur20327151,tt2586118,7
ur58525162,tt2586118,8
ur56593371,tt2586118,3
ur4602452,tt2586118,5
ur1866601,tt2586118,3
ur107340115,tt2586118,7
ur22910970,tt2586118,7
ur26401041,tt2586118,3
ur1980731,tt2586118,8
ur54207336,tt2586118,7
ur1144056,tt0232081,10
ur5424352,tt0232081,8
ur13694799,tt0232081,9
ur10485067,tt0232081,6
ur20402944,tt0232081,10
ur94127797,tt0232081,10
ur80131916,tt8015080,8
ur19392148,tt8015080,7
ur61949234,tt8015080,7
ur90297708,tt8015080,8
ur27881178,tt8015080,7
ur83243627,tt8015080,8
ur58781741,tt8015080,5
ur90728243,tt8015080,8
ur28212511,tt8015080,10
ur67775976,tt8015080,8
ur113550321,tt8015080,1
ur19732033,tt8015080,7
ur79604392,tt8015080,8
ur84910322,tt8015080,8
ur43600791,tt8015080,2
ur26030604,tt8015080,2
ur52600820,tt8015080,1
ur61231736,tt8015080,7
ur18441106,tt8015080,5
ur81672105,tt8015080,6
ur49392222,tt8015080,6
ur50381758,tt8015080,10
ur44588015,tt8015080,6
ur20867435,tt8015080,4
ur67082863,tt8015080,1
ur22301934,tt0986329,10
ur7981122,tt0986329,8
ur15842461,tt0986329,8
ur15103160,tt0986329,10
ur15774183,tt0986329,10
ur15523799,tt0986329,10
ur5742949,tt0986329,10
ur57416059,tt0986329,7
ur81111999,tt0986329,10
ur92516310,tt0986329,10
ur130597200,tt0986329,10
ur94860544,tt0986329,10
ur130992121,tt0986329,10
ur89208254,tt0986329,10
ur95056233,tt0986329,10
ur2943839,tt0986329,6
ur128993273,tt0986329,9
ur133926745,tt0986329,10
ur20389264,tt0986329,4
ur171245201,tt0986329,10
ur0941982,tt0115950,8
ur11170871,tt0115950,9
ur2071359,tt0115950,9
ur0412563,tt0115950,7
ur0105021,tt0115950,9
ur0979382,tt0115950,9
ur2255033,tt0332701,10
ur2118930,tt0332701,10
ur2726171,tt0332701,10
ur4380093,tt0332701,10
ur13813632,tt0332701,10
ur16587165,tt0263388,9
ur1927895,tt0263388,10
ur2790987,tt0263388,9
ur0442119,tt4169146,8
ur3257585,tt4169146,7
ur29502424,tt4169146,6
ur3488301,tt4169146,10
ur2707735,tt4169146,7
ur106154485,tt4169146,10
ur75252279,tt4169146,2
ur0366508,tt4169146,7
ur5564156,tt4169146,10
ur39667456,tt4169146,9
ur106926601,tt4169146,10
ur41451316,tt4169146,6
ur4532636,tt4169146,10
ur35686487,tt4169146,10
ur106951017,tt4169146,10
ur106930286,tt4169146,10
ur61292762,tt4169146,10
ur106149221,tt4169146,10
ur10647368,tt4169146,9
ur106156803,tt4169146,10
ur107272853,tt4169146,10
ur106949991,tt4169146,10
ur106926251,tt4169146,10
ur107729049,tt4169146,8
ur0610628,tt0092673,3
ur69172350,tt0092673,6
ur0945066,tt0092673,3
ur77881167,tt0092673,8
ur8239592,tt0092673,8
ur0988100,tt0092673,3
ur13134536,tt0092673,3
ur0035910,tt0092673,3
ur1287548,tt0092673,3
ur1350199,tt0092673,2
ur64654386,tt0092673,7
ur11509964,tt0092673,1
ur2020269,tt0092673,4
ur0923319,tt0092673,8
ur1111192,tt0092673,5
ur47918423,tt0092673,5
ur17470614,tt0092673,3
ur0989035,tt0069736,5
ur2821700,tt0069736,10
ur35191105,tt0069736,10
ur17758963,tt0069736,10
ur0456667,tt0069736,6
ur2483625,tt0069736,4
ur0968789,tt0069736,3
ur7828235,tt0069736,7
ur2736980,tt0069736,7
ur0513674,tt0069736,1
ur22626647,tt0069736,10
ur11050066,tt0069736,8
ur69980801,tt0069736,9
ur0688073,tt0069736,8
ur55846361,tt0069736,7
ur53743874,tt3454828,9
ur57339374,tt3454828,10
ur1754571,tt3454828,10
ur59802276,tt3454828,10
ur9101197,tt3454828,10
ur49392222,tt3454828,5
ur87001058,tt3454828,6
ur65030835,tt3454828,9
ur106719479,tt3454828,9
ur20237701,tt3454828,5
ur126810736,tt3454828,1
ur69917592,tt3454828,10
ur157411571,tt3454828,10
ur89463280,tt3454828,10
ur69290330,tt3454828,10
ur128724600,tt3454828,10
ur150455447,tt3454828,3
ur20315186,tt3506934,8
ur53561757,tt3506934,10
ur95226269,tt3506934,10
ur91506689,tt3506934,9
ur66012646,tt3506934,8
ur9455309,tt3506934,9
ur134747308,tt3506934,9
ur88766370,tt3506934,9
ur129230574,tt3506934,10
ur128576929,tt3506934,10
ur119376523,tt3506934,9
ur133934904,tt3506934,10
ur2449062,tt1638898,5
ur9967790,tt1638898,9
ur68129390,tt1638898,10
ur14671104,tt1638898,9
ur53561757,tt1638898,6
ur51661494,tt1638898,8
ur61916413,tt1638898,10
ur68532916,tt2119467,6
ur55700189,tt2119467,1
ur24012560,tt2119467,7
ur13876112,tt2119467,4
ur117018736,tt2119467,1
ur0469490,tt2262078,8
ur119576164,tt2262078,2
ur35224059,tt2691498,9
ur8717486,tt2691498,4
ur61197531,tt2691498,6
ur4970405,tt2691498,7
ur0305809,tt2691498,7
ur0101706,tt6678874,3
ur49392790,tt6678874,1
ur26030604,tt6678874,1
ur51887562,tt6678874,2
ur2510120,tt6678874,3
ur25057297,tt6678874,6
ur47899837,tt6678874,1
ur20552756,tt6678874,2
ur90772587,tt6678874,1
ur22016817,tt6678874,5
ur10994311,tt6678874,6
ur5694658,tt6678874,1
ur90278387,tt6678874,2
ur15311310,tt6678874,1
ur29500838,tt6678874,1
ur45957298,tt6678874,1
ur68143834,tt6678874,7
ur98773589,tt6678874,6
ur117855582,tt6678874,2
ur27852781,tt6678874,1
ur88612552,tt6678874,1
ur88662133,tt6678874,5
ur101985859,tt6678874,5
ur1745582,tt0095311,6
ur0190722,tt0095311,7
ur13371508,tt0095311,7
ur2248099,tt0095311,7
ur2020269,tt0095311,5
ur3072427,tt0095311,10
ur0386241,tt0095311,6
ur2603561,tt0095311,8
ur1132073,tt0095311,10
ur1352737,tt0230367,7
ur4020242,tt0230367,7
ur2171244,tt0230367,6
ur26358256,tt0230367,9
ur2467618,tt0230367,6
ur2260463,tt10851276,8
ur69172350,tt0076360,8
ur7588529,tt0076360,8
ur26055173,tt0076360,10
ur1577540,tt0076360,7
ur2020269,tt0076360,9
ur17699578,tt0076360,7
ur3270789,tt0076360,8
ur18517528,tt0076360,8
ur21844984,tt0076360,8
ur9197584,tt0076360,7
ur0737873,tt0076360,6
ur0482513,tt0076360,9
ur12219256,tt0076360,6
ur2248099,tt0076360,10
ur0423952,tt0076360,6
ur1399158,tt0076360,6
ur9108868,tt0076360,7
ur1355507,tt0076360,4
ur28159509,tt0076360,6
ur1162550,tt0076360,6
ur36357573,tt0076360,4
ur17816817,tt0076360,8
ur4915915,tt0076360,6
ur0465743,tt0075811,10
ur12919954,tt0075811,10
ur11198130,tt0075811,10
ur10774147,tt0075811,10
ur17773013,tt0075811,10
ur1353021,tt0075811,10
ur13178872,tt0075811,10
ur4061961,tt0075811,8
ur75103075,tt6237224,5
ur24284097,tt6237224,7
ur75005035,tt6237224,9
ur5876717,tt6237224,5
ur47930740,tt6237224,3
ur82872124,tt6237224,7
ur1862600,tt6237224,9
ur116970440,tt6237224,1
ur5333248,tt0060741,7
ur1229491,tt0060741,6
ur0199855,tt0060741,5
ur1439650,tt0060741,7
ur11201219,tt0060741,2
ur2526636,tt0060741,2
ur10348034,tt0060741,5
ur1791470,tt0060741,1
ur0092536,tt0060741,3
ur13134536,tt0060741,2
ur67430579,tt0060741,8
ur2596157,tt0060741,8
ur2483625,tt0060741,2
ur23566294,tt0060741,1
ur0550290,tt0060741,3
ur1355507,tt0060741,5
ur2467618,tt0060741,8
ur24012560,tt1525898,8
ur1635285,tt1525898,10
ur23392189,tt1525898,5
ur0442119,tt1525898,8
ur60998697,tt1525898,9
ur53732923,tt1525898,10
ur29097056,tt1525898,7
ur19472294,tt1844643,6
ur12844960,tt1844643,6
ur0482513,tt1844643,3
ur1234929,tt1844643,6
ur4145136,tt1844643,6
ur10867216,tt1844643,8
ur104685033,tt1844643,4
ur37327729,tt1844643,4
ur6121712,tt1844643,2
ur1162550,tt1844643,5
ur20215762,tt1844643,5
ur1355507,tt1844643,7
ur27065394,tt1844643,8
ur8239592,tt1844643,5
ur0945066,tt1844643,6
ur1532177,tt1844643,8
ur78375856,tt1844643,3
ur21641070,tt1844643,7
ur24923120,tt1844643,5
ur34911797,tt1844643,4
ur96382632,tt1844643,4
ur31783938,tt1844643,6
ur3972182,tt1844643,9
ur31594375,tt1844643,6
ur22784486,tt13998454,6
ur25837689,tt13998454,6
ur69172350,tt13998454,6
ur4234648,tt13998454,6
ur12844960,tt13998454,6
ur92352984,tt13998454,8
ur23318905,tt13998454,9
ur119441344,tt13998454,8
ur20402944,tt0444913,7
ur5272061,tt0444913,8
ur5285638,tt0444913,7
ur2537516,tt0444913,8
ur3835197,tt0444913,8
ur8585918,tt0444913,9
ur92445891,tt0444913,10
ur69481905,tt0444913,9
ur9553872,tt0444913,7
ur16930328,tt0444913,9
ur76674518,tt0444913,10
ur132736699,tt0444913,10
ur152548621,tt0444913,10
ur49561906,tt1627926,3
ur27840374,tt1627926,5
ur152410973,tt6866062,5
ur108197916,tt6866062,7
ur31390402,tt6866062,10
ur99239632,tt6866062,9
ur1616919,tt0074451,7
ur4944007,tt0074451,7
ur2020269,tt0074451,9
ur5424352,tt0074451,7
ur12219256,tt0074451,7
ur11461733,tt0074451,7
ur0613786,tt0074451,7
ur0865972,tt0074451,8
ur1262611,tt0074451,10
ur2258350,tt0074451,8
ur27875819,tt0074451,3
ur0945066,tt0074451,5
ur0482513,tt0074451,6
ur2248099,tt0074451,8
ur7588529,tt0074451,8
ur19996203,tt0074451,6
ur3173493,tt0074451,3
ur64798417,tt11086254,3
ur25057297,tt11086254,4
ur108134069,tt11086254,7
ur16046711,tt11086254,6
ur8239592,tt11086254,8
ur73092119,tt11086254,8
ur106186030,tt11086254,3
ur114248965,tt11086254,1
ur112790378,tt11086254,1
ur114633892,tt11086254,8
ur32235533,tt11086254,4
ur130143089,tt11086254,6
ur114612361,tt11086254,2
ur10220560,tt11086254,1
ur50547164,tt11086254,10
ur38492175,tt11086254,4
ur60809182,tt11086254,1
ur61131665,tt11086254,2
ur36654978,tt11086254,2
ur77881167,tt11086254,2
ur129061152,tt11086254,9
ur126826934,tt11086254,8
ur85990881,tt11086254,2
ur113920208,tt11086254,4
ur1331578,tt0261552,10
ur0959406,tt0261552,10
ur2300673,tt0261552,10
ur1802822,tt0261552,10
ur0194842,tt0261552,8
ur22171966,tt0261552,6
ur20018357,tt0261552,7
ur1902636,tt0114432,7
ur1254534,tt0114432,6
ur3072427,tt0114432,8
ur0101706,tt0114432,6
ur11534265,tt0114432,10
ur2706684,tt0114432,5
ur0975530,tt0114432,1
ur10821362,tt0114432,6
ur35067858,tt0114432,4
ur0482513,tt0114432,5
ur1174539,tt0114432,6
ur0908433,tt0114432,10
ur0162067,tt0114432,5
ur65170516,tt0114432,9
ur159614826,tt0114432,8
ur85971882,tt0114432,5
ur0633574,tt4073890,3
ur12909389,tt4073890,2
ur36422659,tt4073890,1
ur59627333,tt4073890,4
ur59903458,tt4073890,1
ur67617817,tt4073890,1
ur35725947,tt4073890,1
ur51567582,tt4073890,1
ur0149232,tt4073890,1
ur16572170,tt4073890,1
ur0482513,tt4073890,3
ur63270460,tt4073890,1
ur28706163,tt4073890,4
ur68475493,tt4073890,2
ur4145136,tt4073890,3
ur58482702,tt4073890,1
ur113506463,tt4073890,3
ur28157185,tt4073890,1
ur0387073,tt4073890,3
ur48944598,tt4073890,2
ur21091861,tt4073890,3
ur86623287,tt4073890,1
ur52841670,tt4073890,1
ur5876717,tt4073890,2
ur77881167,tt4073890,4
ur0105335,tt0097986,10
ur0679950,tt0097986,8
ur3270789,tt0097986,7
ur24323216,tt0097986,2
ur0690551,tt0097986,9
ur2951437,tt0097986,6
ur2403663,tt0097986,8
ur114435688,tt0097986,4
ur40351645,tt0072455,10
ur1682702,tt0388973,7
ur0694631,tt0388973,9
ur4871008,tt0388973,8
ur0826873,tt0388973,2
ur12188166,tt0388973,4
ur1015199,tt0388973,6
ur2585479,tt0388973,2
ur3375154,tt0388973,8
ur4697777,tt0388973,3
ur0011762,tt0388973,5
ur0331289,tt0388973,8
ur12031111,tt0388973,2
ur2483625,tt0064329,3
ur0342623,tt0064329,5
ur1060482,tt0064329,7
ur0101706,tt0064329,6
ur0331289,tt0064329,1
ur17901972,tt0064329,1
ur0164227,tt0064329,4
ur46406329,tt0064329,5
ur1306564,tt0283504,8
ur1793363,tt0283504,3
ur1559298,tt0283504,2
ur1092815,tt0407038,5
ur6799465,tt0407038,8
ur19335201,tt0407038,7
ur3791238,tt0407038,2
ur1162550,tt0407038,2
ur39860463,tt0407038,10
ur11445034,tt0407038,3
ur24205693,tt0407038,10
ur14175842,tt0407038,1
ur1984164,tt0304704,9
ur22654354,tt0304704,3
ur0786645,tt0304704,4
ur2488512,tt1039652,7
ur7024406,tt1039652,9
ur5633386,tt1039652,9
ur0927750,tt1039652,7
ur0547823,tt1039652,6
ur12410587,tt1039652,8
ur1419266,tt1039652,8
ur3270789,tt1039652,7
ur20748638,tt1039652,10
ur9579663,tt1039652,7
ur57258777,tt1039652,4
ur0347711,tt1039652,5
ur22654354,tt1039652,6
ur22073205,tt1039652,3
ur19754963,tt1039652,9
ur15510838,tt1039652,5
ur2082018,tt1039652,5
ur13017201,tt1039652,10
ur8799994,tt1039652,6
ur21623522,tt1039652,6
ur76941592,tt1375789,1
ur23638472,tt1375789,1
ur34967775,tt1375789,5
ur23460268,tt1375789,1
ur29578168,tt1375789,2
ur40756445,tt1375789,1
ur25308918,tt1375789,6
ur39432962,tt1375789,5
ur0317399,tt1375789,3
ur40325304,tt1375789,6
ur26490312,tt1375789,5
ur39791785,tt1375789,3
ur34087008,tt1375789,5
ur20402944,tt1375789,7
ur28131666,tt1375789,7
ur0375636,tt1375789,3
ur23072995,tt1375789,6
ur26557921,tt1375789,7
ur8503729,tt1375789,8
ur26529321,tt1375789,4
ur115420276,tt1375789,5
ur25578172,tt1375789,5
ur34817532,tt1375789,6
ur6277102,tt10123698,7
ur11818747,tt10123698,8
ur49463736,tt10123698,8
ur114282431,tt10123698,7
ur50530079,tt10123698,8
ur5876717,tt10123698,7
ur51257147,tt10123698,9
ur0945066,tt14912006,1
ur127770862,tt14912006,3
ur57955907,tt14912006,4
ur25837689,tt14912006,4
ur25057297,tt14912006,2
ur34897568,tt14912006,3
ur7019356,tt14912006,1
ur22654354,tt14912006,1
ur104754274,tt14912006,1
ur23281514,tt14912006,6
ur51447551,tt14912006,1
ur154476659,tt14912006,1
ur125007632,tt14912006,6
ur150505407,tt14912006,2
ur137849146,tt14912006,2
ur23131241,tt14912006,3
ur52569309,tt14912006,6
ur134486398,tt14912006,1
ur119962160,tt14912006,2
ur47438057,tt14912006,2
ur133872127,tt14912006,1
ur139505940,tt14912006,10
ur150575797,tt14912006,1
ur12341828,tt14912006,1
ur24665549,tt14912006,1
ur5085900,tt0098437,9
ur0211190,tt0098437,10
ur1186639,tt0098437,9
ur11215533,tt0098437,9
ur2189341,tt0098437,9
ur0061309,tt0098437,9
ur1072173,tt0098437,9
ur17686121,tt0098437,8
ur8096337,tt0098437,9
ur3917380,tt0098437,9
ur19996203,tt0098437,10
ur2627121,tt0098437,9
ur1471543,tt0098437,10
ur2910662,tt0098437,10
ur5132807,tt0098437,9
ur2214741,tt0098437,9
ur0204097,tt0098437,9
ur15924242,tt0098437,10
ur43837358,tt0098437,10
ur7887925,tt0098437,10
ur14610394,tt0098437,7
ur1198351,tt0076518,7
ur28159509,tt0076518,6
ur20552756,tt0076518,4
ur12219256,tt0076518,6
ur1399158,tt0076518,6
ur2020269,tt0076518,8
ur32675370,tt0076518,8
ur60425066,tt0076518,4
ur2707735,tt0076518,3
ur77881167,tt0076518,6
ur2079400,tt0076518,6
ur17559480,tt0076518,3
ur69172350,tt0076518,3
ur8048890,tt0076518,5
ur3109237,tt0076518,4
ur1616919,tt0076518,7
ur1113856,tt0076518,10
ur20552756,tt19799186,7
ur33475155,tt8975534,1
ur134106248,tt8975534,3
ur79950921,tt8975534,3
ur69172350,tt8975534,5
ur77881167,tt8975534,6
ur133138908,tt8975534,10
ur25837689,tt8975534,6
ur26578226,tt8975534,6
ur13134536,tt0083375,6
ur4409288,tt0083375,6
ur1208984,tt0083375,8
ur8239592,tt0083375,8
ur47246436,tt0083375,7
ur11720348,tt0083375,8
ur4944007,tt0083375,3
ur5424352,tt0083375,3
ur1616919,tt0083375,9
ur8112773,tt0083375,3
ur2860723,tt0083375,8
ur36827718,tt0083375,6
ur69172350,tt0083375,5
ur1234929,tt2194826,7
ur0806494,tt2194826,6
ur35638721,tt2194826,7
ur20060108,tt2194826,9
ur43363139,tt2194826,6
ur14915717,tt2194826,8
ur0101706,tt2194826,9
ur45707270,tt2194826,8
ur39427816,tt2194826,9
ur84596117,tt2194826,6
ur43537205,tt2194826,1
ur37115733,tt2194826,6
ur0589756,tt2194826,9
ur22726619,tt0098397,7
ur3071695,tt0098397,5
ur0865972,tt0098397,7
ur69172350,tt0098397,5
ur1919094,tt0098397,4
ur69834977,tt0098397,5
ur0945066,tt0098397,3
ur0098735,tt0098397,3
ur11255560,tt0487928,6
ur0728192,tt0487928,5
ur0613376,tt0487928,6
ur0637427,tt0487928,6
ur6728697,tt0487928,5
ur6565880,tt0487928,7
ur30723294,tt0487928,7
ur2747461,tt0487928,5
ur19658928,tt0487928,10
ur19676762,tt0487928,3
ur8425689,tt0487928,3
ur0482513,tt0487928,2
ur2603067,tt0487928,9
ur3799683,tt0487928,2
ur14984420,tt0487928,1
ur7468112,tt0487928,6
ur5348015,tt0487928,8
ur20736238,tt0487928,1
ur20358701,tt0487928,3
ur16763273,tt0487928,1
ur19716768,tt0487928,1
ur20790846,tt0487928,9
ur4149040,tt0096966,9
ur22649900,tt0096966,9
ur10977188,tt0096966,10
ur21069948,tt0096966,6
ur51089679,tt0096966,7
ur19926209,tt0096966,9
ur61074336,tt0096966,10
ur62913875,tt0096966,10
ur3801957,tt0096966,1
ur69693057,tt4909602,10
ur47584111,tt4909602,6
ur75520770,tt4909602,1
ur88044303,tt4909602,6
ur31110043,tt4909602,8
ur101727902,tt14311250,8
ur0103793,tt0068628,7
ur1874590,tt0297414,8
ur0885333,tt0297414,5
ur0190376,tt0297414,7
ur6384851,tt0297414,7
ur2614107,tt0297414,6
ur10308970,tt0297414,7
ur11969605,tt0297414,7
ur1825321,tt0297414,1
ur46647047,tt0297414,8
ur66601046,tt0142244,6
ur3501803,tt0142244,7
ur87552620,tt0142244,1
ur1825245,tt0142244,8
ur6519754,tt0142244,6
ur10222333,tt0142244,8
ur0880131,tt0142244,6
ur1111192,tt0142244,8
ur40795830,tt0142244,7
ur134295677,tt0142244,8
ur26927852,tt0142244,10
ur123739910,tt12093860,7
ur72191043,tt12093860,8
ur83117270,tt12093860,3
ur145996819,tt12093860,10
ur146657244,tt12093860,7
ur134908649,tt12093860,10
ur129729695,tt12093860,5
ur68354902,tt6201292,7
ur89220204,tt6201292,7
ur44415751,tt6201292,4
ur20898065,tt6201292,6
ur70786326,tt6201292,6
ur26292821,tt6201292,3
ur64305306,tt6201292,10
ur67020377,tt6201292,3
ur20327151,tt6201292,1
ur82002563,tt6201292,3
ur50153787,tt6201292,10
ur8679104,tt6201292,4
ur71303818,tt6201292,10
ur70680246,tt6201292,7
ur139095261,tt6201292,2
ur66443012,tt6201292,1
ur72737210,tt6201292,5
ur72211801,tt6201292,1
ur41102004,tt6201292,1
ur62285949,tt6201292,1
ur54812284,tt6201292,8
ur72295804,tt6201292,6
ur134813067,tt11803064,1
ur77881167,tt11803064,3
ur111073953,tt11803064,1
ur94471862,tt11803064,3
ur134036700,tt11803064,3
ur22654354,tt11803064,4
ur114491145,tt11803064,5
ur38337970,tt11803064,1
ur47988165,tt11803064,6
ur156110951,tt11803064,1
ur134778339,tt11803064,2
ur150389354,tt11803064,1
ur52569309,tt11803064,5
ur156533123,tt11803064,1
ur92480567,tt11803064,9
ur159362747,tt11803064,2
ur152013477,tt11803064,10
ur161406051,tt11803064,1
ur117288865,tt11803064,5
ur152906628,tt11803064,8
ur162870471,tt11803064,9
ur157124536,tt11803064,10
ur96908405,tt11803064,10
ur96274642,tt11803064,6
ur21215718,tt0363525,7
ur0783721,tt0180793,7
ur2166662,tt0180793,5
ur9987799,tt0180793,8
ur0308400,tt0180793,9
ur0251919,tt0180793,6
ur0964579,tt0180793,8
ur0538858,tt0180793,6
ur0593719,tt0180793,3
ur23581966,tt0180793,9
ur0148743,tt0180793,9
ur13035875,tt0180793,8
ur11294765,tt0180793,9
ur11746989,tt0180793,10
ur0321754,tt0180793,4
ur0968789,tt0180793,2
ur29659325,tt0180793,8
ur23365095,tt0180793,10
ur7171303,tt0180793,4
ur0458019,tt0180793,1
ur1849989,tt0408181,10
ur86324910,tt0408181,8
ur20886508,tt1380174,9
ur0311809,tt1380174,6
ur34827073,tt1380174,1
ur1004378,tt0257909,7
ur1994139,tt0257909,7
ur81019630,tt0257909,2
ur0438066,tt2404385,10
ur27374265,tt2404385,10
ur101777603,tt2404385,10
ur109255549,tt2404385,10
ur120584678,tt2404385,8
ur31674466,tt2404385,10
ur1320554,tt0272062,7
ur24774941,tt0272062,4
ur0226855,tt0174330,9
ur0286534,tt0174330,9
ur1593687,tt0174330,7
ur2488512,tt0174330,7
ur0813805,tt0174330,8
